# EMODnet Human Activities — vessel density, 2021-07, leisure ship types.
# source:  https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c
# zips:    https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c/attachments/EMODnet_HA_Vessel_Density_0[45].zip
# members: vesseldensity_04_20210701.tif (04 = Sailing),
#          vesseldensity_05_20210701.tif (05 = Pleasure Craft)
# licence: Creative Commons CC-BY 4.0 (as stated in the dataset's
#          ISO-19139 metadata inside each zip) — attribution required.
# crs:     EPSG:3035 (ETRS89 / LAEA Europe), 1000 x 1000 m pixels,
#          equal-area, so one pixel is exactly 1 km2.
# unit:    hours per square kilometre per month. EMODnet builds it by
#          drawing a line between consecutive positions of one ship and
#          intersecting it with the 1 km grid, so it is TRACK time, not
#          message count. Per 1 km2 pixel, hours/km2 = hours.
# rows:    pixel CENTRES reprojected to WGS84, kept where the centre is
#          inside lat 53.0-59.0, lon 3.0-17.0 (the project bbox)
#          AND at least one of the two types is > 0. Sorted by lat, lon.
# lon	lat	hours_sailing	hours_pleasure
8.185164	54.884940	0.3485	0.0000
11.020273	54.884956	0.0000	0.0329
4.706394	54.885000	0.0371	0.0000
15.293606	54.885000	0.2383	0.1707
13.810418	54.885019	0.5313	0.0934
15.074894	54.885071	0.2863	0.0000
11.004699	54.885082	0.1848	0.5111
12.344691	54.885120	5.1893	2.3808
15.699975	54.885132	0.2827	0.0262
14.091290	54.885139	2.0060	0.3896
13.498441	54.885142	0.1633	0.0000
8.200736	54.885165	0.3156	0.0000
12.781147	54.885167	0.3489	0.0973
14.356616	54.885172	1.2181	0.4690
16.262976	54.885198	0.2878	0.0000
10.989124	54.885206	1.4076	1.0291
14.606400	54.885215	0.6248	0.0888
4.503213	54.885232	0.0502	0.0000
15.496787	54.885232	0.3589	0.1214
16.779453	54.885264	0.0835	0.0000
13.155352	54.885277	0.1440	0.0543
10.973549	54.885328	2.9949	1.1512
14.840644	54.885363	0.4742	0.0974
8.216308	54.885388	0.2034	0.1098
12.329122	54.885410	10.5619	5.5636
15.887635	54.885436	0.0000	0.0044
10.957974	54.885449	3.8607	2.2652
13.794861	54.885492	0.4622	0.0000
12.765581	54.885512	0.3519	0.0974
10.942399	54.885567	4.5699	2.6007
13.482881	54.885577	0.2864	0.0149
8.231880	54.885609	0.7505	0.3394
11.768120	54.885609	0.0179	0.0000
14.075735	54.885647	2.1601	0.6343
15.278067	54.885658	0.2699	0.2929
13.139789	54.885669	0.2008	0.0175
16.936107	54.885675	0.1269	0.0000
10.926824	54.885683	3.0701	1.9486
12.313552	54.885699	10.5656	6.4791
15.059351	54.885702	0.1467	0.0000
14.341065	54.885713	1.1631	0.5611
14.590851	54.885787	0.8602	0.0846
10.911248	54.885798	2.7072	1.5834
8.247452	54.885828	0.2858	0.2412
11.752548	54.885828	16.2364	0.1244
15.684441	54.885840	0.1172	0.0000
12.750014	54.885855	0.4790	0.0977
10.895673	54.885910	1.9323	1.1788
4.518750	54.885914	0.0497	0.0000
15.481250	54.885914	0.6803	0.0286
13.779303	54.885963	0.5331	0.1335
14.825098	54.885964	0.6587	0.3266
16.247451	54.885976	0.1298	0.0000
12.297983	54.885986	3.5896	2.3565
13.467320	54.886009	0.2986	0.0461
10.880097	54.886021	1.5474	1.1147
8.263025	54.886046	0.4288	0.2802
11.736975	54.886046	13.5312	9.4638
13.124225	54.886059	0.1887	0.0000
16.763937	54.886106	0.0835	0.0000
10.864522	54.886129	2.0456	1.1799
14.060181	54.886154	0.8784	0.7180
15.872104	54.886168	0.0000	0.0742
12.734448	54.886196	0.1245	0.0469
10.848946	54.886236	4.8824	1.9384
14.325513	54.886252	1.0307	0.3184
8.278597	54.886261	0.2516	0.1976
11.721403	54.886261	1.5536	0.6821
12.282413	54.886272	1.5656	1.0838
16.591770	54.886300	0.0854	0.0000
15.262527	54.886314	0.6678	0.0573
15.043808	54.886330	0.4657	0.1702
10.833371	54.886341	13.6618	8.3736
14.575303	54.886358	0.7787	0.1038
13.763745	54.886433	0.7773	0.2646
13.451760	54.886440	0.1735	0.0461
10.817795	54.886443	6.9411	7.3027
13.108661	54.886446	0.4569	0.0000
11.705830	54.886474	0.0797	0.0182
12.718881	54.886536	0.2587	0.1542
16.920594	54.886536	0.1889	0.0000
15.668907	54.886547	0.0714	0.0000
12.266843	54.886555	1.4542	0.6925
14.809552	54.886563	0.9226	0.3963
4.534287	54.886595	0.0497	0.0000
15.465713	54.886595	0.1426	0.0000
5.955374	54.886658	0.1100	0.0000
14.044626	54.886658	1.4604	0.2797
16.231925	54.886752	0.1639	0.0000
14.309961	54.886789	0.6205	0.0747
13.093097	54.886832	0.4209	0.0000
12.251273	54.886836	1.4481	0.4875
13.436198	54.886869	0.4779	0.0154
12.703314	54.886873	0.7405	0.3185
15.856573	54.886897	0.1069	0.0737
13.748187	54.886900	0.5364	0.1809
5.440247	54.886926	0.0000	0.0684
14.559753	54.886926	0.4883	0.1501
16.748420	54.886946	0.0740	0.0000
15.028265	54.886957	0.7544	0.0000
15.246987	54.886967	0.5236	0.1209
10.708763	54.887109	0.3164	0.0000
12.235703	54.887115	0.5873	0.2665
16.576250	54.887119	0.1606	0.0000
5.970930	54.887160	0.0007	0.0000
14.029070	54.887160	0.4464	0.2126
14.794005	54.887161	0.8383	0.6354
10.693187	54.887196	12.1936	0.2478
12.687746	54.887209	1.4542	0.2079
13.077533	54.887216	0.4060	0.1087
4.549824	54.887274	0.0593	0.0478
15.450176	54.887274	0.1065	0.0000
10.677610	54.887281	20.3623	1.3247
13.420637	54.887295	0.4079	0.0000
14.294408	54.887325	0.4306	0.1679
10.662034	54.887365	4.3835	0.9204
6.267371	54.887366	0.0616	0.0000
13.732629	54.887366	0.6718	0.1309
12.220133	54.887393	1.7928	2.3572
16.905080	54.887396	0.0172	0.0000
10.646457	54.887446	5.6821	1.3371
14.544204	54.887492	0.3738	0.0000
10.630881	54.887526	41.5713	19.5687
16.216400	54.887526	0.1261	0.0000
12.672179	54.887542	1.9011	0.1342
15.012721	54.887581	0.3997	0.0623
13.061968	54.887599	0.1188	0.2095
10.615304	54.887603	17.4079	16.0183
15.231446	54.887619	0.5611	0.2513
15.841041	54.887625	0.0765	0.0724
14.013514	54.887661	0.3020	0.2492
12.204562	54.887668	0.0904	0.0000
7.795438	54.887668	0.0473	0.0000
10.599728	54.887679	3.0527	2.1614
11.612390	54.887713	0.0334	0.0000
13.405075	54.887720	0.7007	0.2289
10.584151	54.887752	2.7850	1.7188
14.778459	54.887756	0.6203	0.4116
10.568574	54.887824	5.7775	2.5904
6.282930	54.887829	0.0498	0.0000
13.717070	54.887829	0.0154	0.2698
14.278855	54.887858	0.1856	0.0000
12.656611	54.887874	1.5345	0.2394
10.552997	54.887894	61.1255	23.2793
11.596817	54.887913	0.1490	0.1601
7.811009	54.887941	0.0641	0.0000
12.188991	54.887941	0.0904	0.0000
4.565363	54.887952	0.0299	0.0000
15.434637	54.887952	0.4775	0.0000
15.637837	54.887953	0.0280	0.0000
10.537421	54.887962	9.3355	4.2359
13.046403	54.887979	0.1073	0.0389
10.521844	54.888028	3.7301	1.5562
14.528653	54.888057	0.2034	0.0000
10.506267	54.888092	0.7981	0.1215
11.581243	54.888111	0.1311	0.0889
13.389513	54.888143	0.4091	0.1594
9.509310	54.888154	0.1498	0.0000
10.490690	54.888154	0.3427	0.0000
13.997958	54.888159	0.1386	0.0962
12.641043	54.888204	1.0742	0.1507
14.997177	54.888204	0.2866	0.3271
12.173420	54.888213	0.0904	0.0000
10.475113	54.888214	0.1234	0.0000
15.215904	54.888269	0.2357	0.1219
10.459536	54.888272	0.0000	19.9016
13.701511	54.888291	0.2833	0.2544
16.200873	54.888299	0.0573	0.0000
11.565669	54.888307	0.0861	0.0302
9.556041	54.888328	0.0445	0.0898
10.443959	54.888328	0.0467	16.7267
14.762911	54.888350	0.7376	0.4338
15.825508	54.888350	0.1001	0.0724
13.030838	54.888357	0.2881	0.0512
9.571619	54.888383	0.6898	0.8208
10.428381	54.888383	172.5535	23.2748
14.263302	54.888390	0.0805	0.0046
9.587196	54.888435	45.7974	21.0457
10.412804	54.888435	3375.4128	2670.6021
12.157849	54.888483	0.0904	0.0000
9.602773	54.888485	49.0502	23.4797
10.397227	54.888485	0.0000	0.4020
11.550094	54.888501	1.3023	0.4455
12.625475	54.888532	1.1271	0.1006
9.618350	54.888534	44.5982	17.2499
10.381650	54.888534	111.5963	1.8722
13.373951	54.888564	0.2900	0.1317
9.633927	54.888581	5.4471	0.3275
10.366073	54.888581	7.9899	0.0151
14.513103	54.888619	0.2595	0.0000
9.649505	54.888625	0.6656	0.1440
10.350495	54.888625	0.0000	0.0774
15.419099	54.888627	0.2494	0.0000
15.622301	54.888654	0.1462	0.0000
13.982402	54.888656	0.1840	0.1064
9.665082	54.888668	0.3525	0.0475
10.334918	54.888668	0.0000	0.0642
11.534520	54.888693	0.6543	0.4209
9.680660	54.888709	0.2875	0.1595
10.319340	54.888709	0.0000	0.0295
13.015273	54.888733	0.2552	0.1510
9.696237	54.888747	0.2875	0.0000
10.303763	54.888747	0.0000	0.0038
7.857722	54.888750	0.1623	0.0000
12.142278	54.888750	0.7259	0.1711
13.685951	54.888751	0.4873	0.3987
9.711814	54.888784	14.7057	35.7898
10.288186	54.888784	0.8821	0.3073
9.727392	54.888819	2.1106	2.5474
10.272608	54.888819	2.9655	1.0126
14.981632	54.888825	0.2214	0.0505
9.742969	54.888852	3.1793	3.0078
10.257031	54.888852	1.9310	0.8702
12.609906	54.888857	1.0303	0.2593
9.758547	54.888883	2.9847	2.4549
10.241453	54.888883	1.7749	0.5801
9.774124	54.888912	19.6143	8.4686
10.225876	54.888912	2.1619	0.4201
15.200363	54.888917	0.1481	0.0831
14.247748	54.888919	0.0000	0.2428
9.789702	54.888939	86.9603	45.5001
10.210298	54.888939	2.0772	0.9610
14.747363	54.888942	0.9100	0.4448
9.805279	54.888965	68.9688	46.3763
10.194721	54.888965	3.0026	1.1609
13.358388	54.888983	0.0620	0.2033
9.820857	54.888988	19.6523	14.7794
10.179143	54.888988	2.6931	1.1704
9.836435	54.889009	23.1610	15.7056
10.163565	54.889009	5.9829	2.3278
7.873294	54.889016	0.1160	0.0000
12.126706	54.889016	208.5845	81.8767
9.852012	54.889029	50.7656	13.5922
10.147988	54.889029	7.7683	3.5553
9.867590	54.889046	62.6648	29.4415
10.132410	54.889046	11.7425	4.6796
9.883167	54.889061	151.5985	134.1969
10.116833	54.889061	15.4692	7.2607
15.809975	54.889074	0.1001	0.0314
9.898745	54.889075	2.5846	0.7568
10.101255	54.889075	12.3390	5.4569
9.914323	54.889087	177.8060	62.2304
10.085677	54.889087	13.8100	6.7031
9.929900	54.889096	75.1089	16.0209
10.070100	54.889096	20.8222	0.7177
9.945478	54.889104	37.5578	2.0198
10.054522	54.889104	0.1210	0.3011
12.999707	54.889108	0.4498	0.2655
9.961056	54.889110	0.2293	3.3665
10.038944	54.889110	0.1659	0.0000
9.976633	54.889114	0.0225	0.0000
9.992211	54.889116	0.0426	0.0000
13.966845	54.889151	0.4703	0.0882
14.497552	54.889180	0.2468	0.0000
12.594337	54.889181	2.2792	0.7668
13.670391	54.889209	0.4667	0.2229
11.487796	54.889257	0.0000	0.7967
7.888866	54.889280	0.0905	0.0000
12.111134	54.889280	35.4557	18.8731
15.403560	54.889300	0.2028	0.0000
4.393235	54.889352	0.0154	0.0000
15.606765	54.889352	0.1756	0.0000
13.342825	54.889400	0.1335	0.0000
11.472221	54.889441	0.0980	0.4685
14.966087	54.889444	0.2155	0.2087
14.232194	54.889447	0.2647	0.0992
16.701867	54.889455	0.0057	0.0000
12.984141	54.889480	0.9446	0.2951
12.578769	54.889503	3.3358	0.6336
14.731815	54.889532	0.5740	0.3592
12.095562	54.889542	11.9007	6.0584
15.184820	54.889563	0.2181	0.0000
11.456646	54.889624	3.2943	2.9334
13.951288	54.889643	0.4026	0.1916
13.654831	54.889664	0.4857	0.0100
14.482001	54.889739	0.4718	0.0000
15.794442	54.889796	0.0483	0.0000
7.920010	54.889801	0.0000	0.0873
12.079990	54.889801	0.4077	0.8257
11.441071	54.889804	2.4865	1.9524
13.327262	54.889815	0.2742	0.0000
12.563199	54.889823	2.1008	0.9626
16.169818	54.889837	0.0253	0.0000
12.968575	54.889850	0.4870	0.1124
15.388020	54.889971	0.0894	0.0000
14.216640	54.889973	0.1815	0.0992
11.425496	54.889983	0.1194	0.1496
15.591228	54.890049	0.1724	0.0000
4.408772	54.890049	0.0523	0.0000
12.064418	54.890059	0.9173	0.6934
14.950541	54.890061	0.4489	0.1884
13.639271	54.890118	0.3190	0.0904
14.716267	54.890119	0.2701	0.2643
13.935730	54.890134	0.3888	0.2534
12.547630	54.890141	2.5048	0.8832
11.409920	54.890159	0.0000	0.5065
15.169278	54.890207	0.1908	0.1250
12.953008	54.890219	0.5361	0.0897
13.311698	54.890228	0.4530	0.0996
16.686348	54.890288	0.0626	0.0000
5.533551	54.890296	0.0455	0.0000
14.466449	54.890296	0.6196	0.2099
12.048845	54.890315	2399.1050	1603.1372
11.394345	54.890334	0.0000	0.0994
12.532060	54.890458	2.6306	0.8660
14.201085	54.890496	0.2087	0.0340
11.378769	54.890506	0.0000	17.4711
15.778908	54.890516	0.1046	0.0000
7.966728	54.890569	0.0773	0.2467
12.033272	54.890569	0.8936	1.1720
13.623710	54.890570	0.5271	0.2102
12.937441	54.890586	0.4246	0.0959
16.154290	54.890604	0.1035	0.0000
13.920172	54.890623	0.6574	0.1284
13.296135	54.890639	0.1399	0.0000
15.372480	54.890641	0.0986	0.0000
14.934995	54.890676	0.7901	0.1780
14.700718	54.890705	0.3165	0.3842
4.424309	54.890743	0.0523	0.0000
15.575691	54.890743	0.0794	0.0000
12.516490	54.890772	1.9960	0.5689
12.017700	54.890822	0.1634	0.4453
15.153734	54.890850	0.1861	0.0000
14.450897	54.890850	0.4390	0.3310
12.921874	54.890950	0.3322	0.0022
16.326463	54.891013	0.0365	0.0000
14.185530	54.891018	0.2575	0.0000
13.608149	54.891020	0.3033	0.0708
13.280571	54.891049	0.0683	0.0000
12.002127	54.891072	0.0292	0.0000
12.500920	54.891084	2.0019	0.7815
13.904614	54.891110	0.5681	0.1206
16.999695	54.891146	0.3141	0.0000
15.763373	54.891234	0.0304	0.0000
14.919449	54.891289	0.4526	0.0829
14.685168	54.891289	0.3579	0.2428
15.356940	54.891308	0.3281	0.0000
12.906307	54.891313	0.2921	0.0000
11.986553	54.891320	0.0292	0.0000
16.138761	54.891368	0.1542	0.0000
7.514650	54.891394	0.0098	0.0000
12.485350	54.891394	2.3766	1.1410
14.435345	54.891403	0.5514	0.1111
4.439846	54.891436	0.0523	0.0000
15.951064	54.891442	0.0726	0.0000
13.265006	54.891456	0.0560	0.0000
13.592587	54.891468	0.8381	0.1263
15.138191	54.891490	0.1104	0.0845
14.169974	54.891538	0.3382	0.0637
8.029020	54.891566	0.0000	0.0302
11.970980	54.891566	0.0292	0.0000
13.889056	54.891595	0.2923	0.0104
12.890740	54.891674	0.5894	0.0009
12.469779	54.891703	1.7490	0.9157
16.310937	54.891799	0.0740	0.0000
8.044594	54.891811	0.0000	0.0943
13.249441	54.891861	0.2845	0.1469
14.669618	54.891871	0.4625	0.0879
14.903902	54.891900	0.0516	0.2293
13.577026	54.891915	0.3278	0.1625
15.747838	54.891950	0.0088	0.0000
14.419792	54.891954	0.3608	0.2823
15.341399	54.891974	0.2798	0.0000
16.483119	54.891992	0.1216	0.0000
12.454209	54.892009	2.0610	0.5666
16.984181	54.892016	0.1075	0.0000
12.875172	54.892033	0.5744	0.0892
8.060168	54.892053	0.0886	0.0000
14.154419	54.892056	0.3562	0.1000
13.873497	54.892078	0.8998	0.1069
4.455385	54.892127	0.0514	0.0000
15.544615	54.892127	0.0571	0.0000
15.122647	54.892128	0.0938	0.1621
16.123232	54.892131	0.1395	0.0000
15.935532	54.892181	0.0715	0.0496
13.233876	54.892265	0.0708	0.0000
8.075741	54.892294	0.0000	0.0730
12.438638	54.892314	2.0734	1.1171
13.561464	54.892359	0.5713	0.2140
12.859604	54.892390	0.5641	0.1176
5.345932	54.892451	0.0063	0.0000
14.654068	54.892451	0.2372	0.2384
14.404238	54.892503	0.4957	0.3004
14.888355	54.892509	0.5231	0.2461
8.091316	54.892532	0.0970	0.0158
13.857938	54.892559	0.9964	0.4313
14.138862	54.892572	0.2838	0.1621
16.295410	54.892583	0.0568	0.0145
12.423067	54.892616	2.8514	1.7094
15.732303	54.892664	0.1762	0.0000
6.781689	54.892666	0.0816	0.0000
13.218311	54.892666	0.1323	0.0000
12.844035	54.892745	0.7980	0.1844
15.107102	54.892765	0.3794	0.1513
8.106890	54.892769	0.1170	0.2462
16.467596	54.892797	0.1500	0.0000
13.545901	54.892801	0.3164	0.1424
4.470923	54.892816	0.0514	0.0000
15.529077	54.892816	0.0971	0.0000
16.968666	54.892883	0.0961	0.0000
16.107702	54.892892	0.3043	0.0000
12.407495	54.892917	7.1974	2.8948
15.919999	54.892919	0.1871	0.0741
8.122464	54.893004	0.0677	0.0390
5.361483	54.893030	0.0607	0.0000
14.638517	54.893030	0.3220	0.2275
13.842378	54.893038	0.7133	0.2743
14.388685	54.893050	0.8472	0.4817
13.202746	54.893066	0.2851	0.0424
14.123306	54.893086	1.0087	0.4132
12.828467	54.893098	0.4469	0.3058
14.872807	54.893117	0.5781	0.2203
12.391924	54.893216	11.0552	5.2923
8.138039	54.893237	0.0764	0.0675
13.530339	54.893242	0.1644	0.0000
15.310315	54.893299	0.0000	0.3796
16.279883	54.893365	0.2783	0.0236
15.716767	54.893376	0.0398	0.0000
15.091557	54.893399	0.6033	0.0000
12.812898	54.893449	0.3136	0.2516
13.187180	54.893464	0.3365	0.0543
8.153614	54.893467	0.0897	0.0000
4.486462	54.893503	0.0019	0.0000
15.513538	54.893503	0.1662	0.0000
7.623648	54.893513	0.0835	0.0000
12.376352	54.893513	6.6304	2.5907
13.826818	54.893515	0.5595	0.0969
14.373131	54.893596	1.2706	0.5177
14.107749	54.893598	1.8126	0.5031
16.452071	54.893600	0.0916	0.0000
14.622966	54.893606	0.5375	0.0503
15.904466	54.893654	0.0000	0.0742
13.514775	54.893680	0.0860	0.0445
8.169189	54.893696	0.1102	0.0000
14.857259	54.893722	1.1734	0.2356
16.953151	54.893749	0.0322	0.0000
12.797329	54.893798	0.7795	0.1658
12.360780	54.893808	5.5525	2.7131
13.171614	54.893860	0.0822	0.0152
8.184764	54.893923	0.2078	0.0000
11.020498	54.893941	0.0000	0.0329
15.294773	54.893959	0.0245	0.0000
13.811258	54.893991	0.7370	0.0000
15.076012	54.894032	0.1812	0.0000
11.004920	54.894067	0.2681	0.5876
15.701230	54.894086	0.0016	0.0000
12.345207	54.894100	11.3168	6.5876
14.092191	54.894109	1.4487	0.5804
13.499212	54.894116	0.4009	0.0461
14.357576	54.894139	0.9923	0.2682
16.264355	54.894145	0.3149	0.0236
12.781760	54.894145	0.5989	0.1110
8.200339	54.894148	0.3016	0.0000
14.607415	54.894180	0.7394	0.0251
15.497998	54.894188	0.3035	0.0653
10.989342	54.894191	2.2543	1.1561
13.156047	54.894253	0.0823	0.0000
10.973764	54.894314	3.9188	1.9557
14.841710	54.894325	0.7635	0.3655
8.215914	54.894371	0.3163	0.1098
15.888932	54.894388	0.0000	0.0698
12.329635	54.894391	9.2434	5.6744
16.436546	54.894402	0.1492	0.0000
10.958185	54.894434	4.9095	1.6802
13.795697	54.894464	0.6175	0.0726
12.766190	54.894490	0.2826	0.1005
13.483649	54.894551	0.2324	0.0312
10.942607	54.894552	3.6653	3.5443
8.231490	54.894592	0.7432	0.3064
16.937634	54.894613	0.1026	0.0000
15.279230	54.894616	0.2114	0.2501
14.076634	54.894617	0.6702	0.5969
13.140481	54.894645	0.0309	0.0000
15.060466	54.894662	0.1931	0.0000
10.927028	54.894669	2.6055	0.8397
14.342021	54.894680	1.4509	0.5688
12.314062	54.894680	2.7980	2.0362
14.591863	54.894752	1.1502	0.1094
10.911449	54.894783	2.3100	1.1461
15.685693	54.894794	0.1647	0.0000
8.247066	54.894812	0.1771	0.1289
12.750620	54.894834	0.4340	0.0967
15.482458	54.894871	0.4076	0.1393
10.895870	54.894896	1.9358	1.4641
16.248827	54.894923	0.0086	0.0236
14.826161	54.894927	0.7834	0.3904
13.780136	54.894935	0.5836	0.3292
12.298489	54.894968	1.5078	0.9250
13.468085	54.894984	0.5100	0.0000
10.880291	54.895006	1.1088	1.4776
8.262642	54.895029	0.5697	0.3257
11.737358	54.895029	2.9621	2.0083
13.124914	54.895035	0.2555	0.0000
10.864713	54.895115	2.1873	2.0511
14.061075	54.895123	0.9975	0.2980
12.735050	54.895175	0.6539	0.1270
16.421021	54.895202	0.1420	0.0000
14.326466	54.895220	0.5166	0.1016
10.849134	54.895221	8.4633	3.5390
8.278218	54.895244	0.2984	0.3220
11.721782	54.895244	10.7254	6.9838
12.282916	54.895253	1.5168	0.6505
15.263687	54.895272	0.2409	0.0763
15.044920	54.895291	0.6712	0.2069
14.576311	54.895323	0.9000	0.1976
10.833554	54.895326	13.4889	11.8825
13.764575	54.895405	0.4762	0.2728
13.452520	54.895414	0.4376	0.0000
13.109346	54.895423	0.5270	0.0595
10.817975	54.895429	0.3540	0.7802
11.706206	54.895458	1.2814	0.4403
16.922118	54.895475	0.0006	0.0000
4.329844	54.895501	0.0126	0.0000
15.670156	54.895501	0.1097	0.0000
12.719480	54.895515	0.5967	0.1715
14.810612	54.895527	0.6952	0.6354
12.267343	54.895536	1.0750	0.3551
15.466917	54.895552	0.4650	0.0551
14.045517	54.895628	0.5095	0.1152
11.690630	54.895669	0.1298	0.0000
16.233298	54.895699	0.0978	0.0236
14.310911	54.895757	0.7669	0.2016
13.093779	54.895809	0.2677	0.1001
12.251770	54.895817	0.6223	0.1607
13.436956	54.895843	0.1925	0.0000
15.857863	54.895849	0.1069	0.0000
12.703910	54.895852	0.7992	0.1821
13.749013	54.895873	0.0846	0.0839
11.675053	54.895879	0.1187	0.0000
16.749907	54.895887	0.0097	0.0000
5.439242	54.895891	0.0000	0.0096
14.560758	54.895891	0.6221	0.1065
15.029373	54.895918	0.6834	0.1309
15.248143	54.895926	0.8497	0.2311
16.405495	54.895999	0.1420	0.0000
16.577698	54.896062	0.0317	0.0000
11.659477	54.896086	0.0470	0.0000
10.708919	54.896094	112.5499	104.2432
12.236196	54.896097	0.2401	0.0000
14.795062	54.896124	0.8516	0.5706
5.970042	54.896130	0.1107	0.0000
14.029958	54.896130	0.4364	0.1664
10.693339	54.896182	7.6522	1.7699
12.688339	54.896188	0.7181	0.1319
13.078211	54.896193	0.2779	0.0591
4.345383	54.896205	0.0577	0.0000
15.654617	54.896205	0.1398	0.0000
15.451376	54.896231	0.0627	0.0000
4.548624	54.896231	0.0000	0.0478
10.677760	54.896267	1.5058	0.6054
13.421391	54.896270	0.3267	0.0560
11.643900	54.896292	0.0489	0.0000
14.295355	54.896293	0.1554	0.1551
13.733451	54.896338	0.3087	0.1249
10.662180	54.896350	3.1957	0.9853
10.646600	54.896432	26.1733	12.0395
5.454795	54.896458	0.0000	0.0588
14.545205	54.896458	0.1836	0.0251
16.217769	54.896474	0.1687	0.0235
11.628323	54.896495	0.1675	0.0000
10.631020	54.896511	50.1777	24.7145
12.672768	54.896522	0.8154	0.1660
15.013826	54.896543	0.2744	0.2251
13.062643	54.896576	0.2561	0.2186
15.232598	54.896578	0.3422	0.1630
10.615440	54.896589	1.5245	0.8255
14.014399	54.896631	0.2093	0.0567
7.794952	54.896649	0.1115	0.0000
10.599860	54.896665	1.1391	0.5584
13.405826	54.896695	0.5044	0.1735
11.612746	54.896697	0.2283	0.0000
14.779511	54.896720	1.2210	0.4744
16.734386	54.896725	0.0842	0.0000
10.584280	54.896738	0.8435	0.3399
16.389968	54.896795	0.1420	0.0000
6.282111	54.896802	0.1155	0.0000
13.717889	54.896802	0.2529	0.2490
10.568700	54.896810	0.4228	0.7566
14.279798	54.896826	0.1515	0.1015
12.657197	54.896853	1.5945	0.2078
16.562175	54.896879	0.1604	0.0000
10.553119	54.896880	17.9911	6.7305
11.597169	54.896897	0.1128	0.0964
4.360921	54.896908	0.0577	0.0000
15.639079	54.896908	0.1246	0.0000
10.537539	54.896948	52.0540	21.5679
13.047075	54.896956	0.4993	0.1176
10.521959	54.897014	2.5049	1.2763
14.529651	54.897023	0.1883	0.0951
10.506378	54.897078	1.4821	0.6568
11.581591	54.897095	0.6275	0.1954
13.390260	54.897118	0.1831	0.1157
13.998839	54.897130	0.2949	0.0567
10.490798	54.897140	0.4892	0.4165
14.998278	54.897166	0.3340	0.1517
12.641625	54.897183	1.6452	0.1232
10.475217	54.897200	0.2247	0.1605
15.217054	54.897228	0.5942	0.2539
16.202239	54.897246	0.2196	0.0234
10.459637	54.897258	0.1702	0.0580
13.702327	54.897264	0.7120	0.1110
11.566014	54.897291	0.9976	0.5168
14.763961	54.897314	0.4560	0.5657
10.444056	54.897315	0.1230	2.7825
13.031506	54.897334	0.1508	0.1581
14.264242	54.897358	0.2059	0.1012
9.571524	54.897369	0.0026	0.0879
10.428476	54.897369	21.3268	5.4140
16.014513	54.897415	0.0000	0.0100
9.587105	54.897421	12.8612	2.9948
10.412895	54.897421	2549.3870	2883.1826
9.602685	54.897472	25.5367	13.7347
10.397315	54.897472	484.8599	58.1482
11.550436	54.897485	0.2921	0.3278
12.626053	54.897511	1.2747	0.0648
9.618266	54.897520	3340.1755	746.6392
10.381734	54.897520	77.8260	0.7617
13.374695	54.897539	0.4548	0.3495
16.718865	54.897562	0.0847	0.0000
9.633847	54.897567	1.2680	0.0737
10.366153	54.897567	1.8490	0.1523
15.420293	54.897584	0.4509	0.0000
14.514098	54.897585	0.3927	0.1400
16.374441	54.897589	0.0419	0.0000
4.376460	54.897608	0.0577	0.0000
15.623540	54.897608	0.1196	0.0000
9.649428	54.897611	0.9471	0.0000
13.983280	54.897626	0.4130	0.0740
9.665008	54.897654	1.0343	0.0475
10.334992	54.897654	0.0000	0.0737
11.534858	54.897677	0.2727	0.1062
9.680589	54.897695	1.0992	0.1595
10.319411	54.897695	0.0000	0.1256
13.015937	54.897710	0.2569	0.1003
13.686764	54.897724	0.6246	0.2331
7.857250	54.897732	0.1022	0.0000
9.696170	54.897734	6.9111	0.0000
10.303830	54.897734	0.0000	0.1899
9.711751	54.897770	260.9906	91.5844
10.288249	54.897770	0.0884	0.2073
14.982730	54.897786	0.1458	0.1077
9.727332	54.897805	33.2124	4.8646
10.272668	54.897805	1.0311	0.5317
12.610482	54.897837	1.3795	0.1145
9.742913	54.897838	19.3025	1.3660
10.257087	54.897838	3.0609	1.0794
11.519280	54.897867	0.0247	0.0000
9.758494	54.897869	2.2890	2.0309
10.241506	54.897869	1.9631	0.7025
15.201508	54.897876	0.0913	0.1889
14.248685	54.897887	0.3576	0.1559
9.774075	54.897898	10.1765	6.6947
10.225925	54.897898	1.7036	0.4798
14.748410	54.897905	0.2124	0.4335
9.789656	54.897926	5285.3203	6556.2329
